Symbol,Interval,Hurst Exponent,Deviation,Average Volume,Data Points
BX,30m,0.42055552678576436,0.07944447321423564,203594.92447916666,768
DRI,30m,0.5773561677657458,0.07735616776574583,77323.39322916667,768
EOG,30m,0.5773312819216758,0.07733128192167582,187449.80989583334,768
ADI,30m,0.5770870867400131,0.07708708674001308,173178.90364583334,768
CTSH,30m,0.5768703179495387,0.07687031794953869,187083.90494791666,768
WAT,30m,0.5758989885029457,0.07589898850294574,28321.204427083332,768
EIX,30m,0.5757568532310403,0.07575685323104031,96920.6171875,768
BIIB,30m,0.5749835341662906,0.07498353416629056,71203.00520833333,768
DUK,30m,0.574982152879572,0.074982152879572,150551.56510416666,768
BKR,30m,0.42570196931846815,0.07429803068153185,358597.5755208333,768
FDS,30m,0.5740748794710197,0.07407487947101965,16418.247395833332,768
EBAY,30m,0.426202615243241,0.07379738475675901,325403.0026041667,768
BXP,30m,0.4264550324261196,0.0735449675738804,72183.12890625,768
CNP,30m,0.57291211895956,0.07291211895955996,343875.12109375,768
CDNS,30m,0.5728358099176318,0.07283580991763183,91306.79817708333,768
CARR,30m,0.5722189485575843,0.07221894855758426,241190.15364583334,768
D,30m,0.5721044000160136,0.07210440001601359,257145.4921875,768
CTAS,30m,0.4288107598327161,0.0711892401672839,20252.977864583332,768
DAY,30m,0.5688391842808792,0.0688391842808792,109432.50130208333,768
EVRG,30m,0.5683459461522729,0.06834594615227285,102772.86979166667,768
ARE,30m,0.43455157500730546,0.06544842499269454,44250.817708333336,768
ABBV,30m,0.5652347307670297,0.06523473076702968,287962.9309895833,768
BA,30m,0.5651647198468626,0.06516471984686256,482122.125,768
AKAM,30m,0.564315024972068,0.06431502497206798,100086.65364583333,768
DTE,30m,0.5640447371479401,0.06404473714794012,60750.916666666664,768
CEG,30m,0.5637180085321735,0.06371800853217346,183887.02213541666,768
CDW,30m,0.5635876799691842,0.06358767996918424,42269.716145833336,768
BDX,30m,0.436921142309069,0.06307885769093102,82729.6796875,768
ETR,30m,0.563035848100024,0.06303584810002405,93651.22005208333,768
ANET,30m,0.5626629892289459,0.06266298922894586,168705.97526041666,768
EQT,30m,0.5613889371571806,0.061388937157180634,416489.3606770833,768
CB,30m,0.5610567751902215,0.06105677519022146,92470.21354166667,768
COO,30m,0.5594510424637786,0.059451042463778636,61080.686197916664,768
WST,30m,0.5588882113183812,0.05888821131838118,29420.1640625,768
NDSN,30m,0.5578185968323494,0.057818596832349356,13624.712239583334,768
KMX,30m,0.5573323656166544,0.057332365616654446,141913.17447916666,768
ADM,30m,0.4432522154931214,0.05674778450687862,245921.94010416666,768
ED,30m,0.5565974115931962,0.0565974115931962,110528.64973958333,768
COR,30m,0.5543600505128286,0.05436005051282855,78687.5859375,768
DFS,30m,0.44575404552777625,0.054245954472223745,78081.23828125,768
CAH,30m,0.554099959653469,0.05409995965346903,103250.74348958333,768
AOS,30m,0.44695373663041926,0.05304626336958074,52018.904947916664,768
COF,30m,0.4472953809350008,0.05270461906499918,138549.39453125,768
AMCR,30m,0.551750503902909,0.05175050390290903,444991.0052083333,768
FI,30m,0.4485689808569992,0.0514310191430008,139893.03776041666,768
CME,30m,0.4488189388210444,0.0511810611789556,102975.54817708333,768
CHD,30m,0.4495777174214894,0.05042228257851061,65698.26171875,768
EFX,30m,0.550380525546703,0.050380525546703026,55089.854166666664,768
ELV,30m,0.45069910228463894,0.04930089771536106,57528.19140625,768
ESS,30m,0.5490532429945111,0.04905324299451108,18261.912760416668,768
DG,30m,0.548919335632265,0.048919335632265026,155078.84114583334,768
ENPH,30m,0.45157116464559466,0.04842883535440534,267724.6393229167,768
WM,30m,0.45216909386738374,0.04783090613261626,97565.4296875,768
DECK,30m,0.5477124944250874,0.047712494425087404,23001.592447916668,768
AMT,30m,0.5475997164707165,0.04759971647071648,153872.84895833334,768
ECL,30m,0.5472638612117713,0.047263861211771285,58268.108072916664,768
CLX,30m,0.5466617232216475,0.04666172322164752,75596.45442708333,768
EMN,30m,0.4535234996697219,0.046476500330278114,52248.876302083336,768
AXP,30m,0.5464719268010854,0.04647192680108536,175739.11328125,768
BSX,30m,0.5455379438699756,0.04553794386997556,346172.4348958333,768
BLK,30m,0.5455209765737103,0.04552097657371035,36818.94140625,768
CE,30m,0.5454935481931362,0.045493548193136224,38066.416666666664,768
ES,30m,0.45498925799312573,0.04501074200687427,112011.91927083333,768
AEE,30m,0.45531030435758035,0.04468969564241965,89846.16145833333,768
WMB,30m,0.5443954626906381,0.0443954626906381,373103.2265625,768
BG,30m,0.45582648101483203,0.04417351898516797,82493.43619791667,768
ACGL,30m,0.5440768392012625,0.044076839201262485,94196.09635416667,768
ALL,30m,0.45633594989394827,0.04366405010605173,84842.46744791667,768
BALL,30m,0.45683661094533334,0.04316338905466666,111070.46484375,768
ETN,30m,0.4575771517763972,0.042422848223602816,140511.67838541666,768
AMD,30m,0.5420454662493847,0.042045466249384655,3931357.56640625,768
BLDR,30m,0.5416331171601165,0.04163311716011653,111900.1171875,768
CMA,30m,0.4584447331831711,0.04155526681682892,122766.33333333333,768
CCI,30m,0.5414395179200716,0.04143951792007161,156001.44270833334,768
WRK,30m,0.5412835193443221,0.04128351934432206,122831.88020833333,768
CMCSA,30m,0.5410815202946717,0.041081520294671714,1094262.5416666667,768
EL,30m,0.540941600316344,0.04094160031634397,172641.82682291666,768
EXPE,30m,0.540626069894695,0.04062606989469497,156509.70052083334,768
WAB,30m,0.5402590971230764,0.040259097123076404,62340.317708333336,768
CAG,30m,0.46034733680526635,0.03965266319473365,265580.328125,768
A,30m,0.539376414976516,0.039376414976516005,98792.890625,768
CBRE,30m,0.5390804460700159,0.03908044607001593,87849.41666666667,768
ANSS,30m,0.5380101246067073,0.038010124606707274,23986.786458333332,768
AMAT,30m,0.5374818175524483,0.03748181755244828,254227.99348958334,768
BBY,30m,0.537387484609083,0.03738748460908303,203147.96354166666,768
WMT,30m,0.5373417905851781,0.03734179058517806,936362.9674479166,768
TECH,30m,0.537089834330964,0.03708983433096402,66757.41145833333,768
CVX,30m,0.4635701217442588,0.03642987825574118,436080.1341145833,768
DHI,30m,0.4638412407079874,0.03615875929201262,135197.71875,768
CMS,30m,0.5359528445904146,0.03595284459041459,135782.94401041666,768
CNC,30m,0.4641113094958482,0.03588869050415178,214667.7265625,768
T,30m,0.5358621829766353,0.03586218297663535,2096053.8893229167,768
AMZN,30m,0.46459547011047314,0.03540452988952686,2462245.1393229165,768
VICI,30m,0.5341732800925189,0.034173280092518854,341390.05078125,768
DXCM,30m,0.46603156001652746,0.03396843998347254,153545.43098958334,768
ALGN,30m,0.5339150086387658,0.03391500863876584,45360.50390625,768
ALLE,30m,0.5335275009717318,0.03352750097173185,31304.619791666668,768
AON,30m,0.5334548953841928,0.03345489538419277,85504.16927083333,768
AFL,30m,0.5330873786955134,0.03308737869551337,113682.45052083333,768
AXON,30m,0.5327600506167546,0.03276005061675458,29256.514322916668,768
AMP,30m,0.4678685015583264,0.03213149844167362,25073.6796875,768
BAC,30m,0.5303898170452962,0.030389817045296197,2309518.8567708335,768
BR,30m,0.4700594457252998,0.029940554274700215,28355.225260416668,768
CCL,30m,0.5295291051762141,0.0295291051762141,2143842.75390625,768
CSGP,30m,0.5292242927393465,0.029224292739346458,111727.64453125,768
APTV,30m,0.5290864478753986,0.029086447875398602,145508.53385416666,768
BK,30m,0.5289938262746019,0.028993826274601897,187469.49348958334,768
FRT,30m,0.4719997677909664,0.028000232209033582,31207.674479166668,768
AIZ,30m,0.5275761083540248,0.027576108354024798,19126.553385416668,768
AVGO,30m,0.52745038315833,0.02745038315833004,159181.40234375,768
EA,30m,0.47272467952272207,0.02727532047727793,124035.04557291667,768
ADBE,30m,0.4730309665403882,0.026969033459611824,200382.9609375,768
FFIV,30m,0.5266359249812969,0.026635924981296855,29139.475260416668,768
BWA,30m,0.5262472588037217,0.026247258803721696,160587.45052083334,768
ALB,30m,0.47387544058809977,0.026124559411900228,164066.73697916666,768
CVS,30m,0.5256427889385088,0.025642788938508798,838481.57421875,768
CZR,30m,0.5250452001389919,0.02504520013899192,284368.0,768
AME,30m,0.5247237868653055,0.02472378686530552,63606.89453125,768
CTVA,30m,0.4762489190156616,0.023751080984338424,180038.28776041666,768
DE,30m,0.4763344940636764,0.023665505936323605,86780.97135416667,768
AIG,30m,0.5226360385909758,0.02263603859097585,224091.91145833334,768
ABT,30m,0.5225748356150531,0.022574835615053135,331528.0846354167,768
DD,30m,0.4783957665890431,0.021604233410956908,149848.02083333334,768
EMR,30m,0.521116656323598,0.02111665632359805,142421.27604166666,768
CMG,30m,0.5209368147633349,0.020936814763334866,16882.6015625,768
EQR,30m,0.5202534020278371,0.020253402027837097,97963.08333333333,768
C,30m,0.5196272601432101,0.019627260143210146,792190.6067708334,768
DHR,30m,0.5195666917007791,0.01956669170077907,162021.29947916666,768
CPRT,30m,0.5193528857677084,0.01935288576770844,222969.35677083334,768
AMGN,30m,0.5193017018708235,0.019301701870823473,138179.33072916666,768
CTLT,30m,0.5189256067270223,0.01892560672702226,95600.31510416667,768
ZTS,30m,0.5188500509372534,0.01885005093725345,212396.32552083334,768
EXR,30m,0.4825538204999503,0.017446179500049674,61139.697916666664,768
CMI,30m,0.4828654608051975,0.01713453919480251,55167.080729166664,768
CPB,30m,0.4829967209928125,0.01700327900718751,155578.8515625,768
EXPD,30m,0.5167016252231488,0.016701625223148775,70524.41536458333,768
CHRW,30m,0.5166316017394847,0.016631601739484747,89534.546875,768
STZ,30m,0.5166248965075672,0.016624896507567155,72599.84114583333,768
AAL,30m,0.5165575482142879,0.016557548214287898,2416332.7864583335,768
CF,30m,0.5161523474690832,0.016152347469083228,138857.73046875,768
AVB,30m,0.5155909020944933,0.01559090209449332,34749.567708333336,768
FE,30m,0.51555592993302,0.015555929933020018,150889.54947916666,768
CI,30m,0.5149902319601372,0.014990231960137157,88570.78385416667,768
WEC,30m,0.5143239308903864,0.014323930890386416,114058.36197916667,768
EQIX,30m,0.5141270445956617,0.01412704459566172,42418.244791666664,768
CINF,30m,0.48602672210351316,0.013973277896486835,30989.907552083332,768
LNT,30m,0.4864742590543792,0.013525740945620812,87030.02994791667,768
DVA,30m,0.48654101119288634,0.013458988807113659,45972.37890625,768
WFC,30m,0.5134396114937432,0.013439611493743175,1025247.1744791666,768
BBWI,30m,0.4867579107150015,0.013242089284998482,175280.74088541666,768
FANG,30m,0.48684191614736966,0.013158083852630342,82930.78515625,768
DOV,30m,0.5102017384002857,0.01020173840028571,64069.373697916664,768
FIS,30m,0.5094104440963931,0.009410444096393134,250710.2890625,768
VZ,30m,0.4906708007743086,0.00932919922569142,982697.8802083334,768
CSCO,30m,0.4912541519586473,0.0087458480413527,1019964.9947916666,768
ABNB,30m,0.5082660682044863,0.008266068204486277,244230.59635416666,768
CHTR,30m,0.4919432182874234,0.008056781712576622,76441.6953125,768
GOOG,30m,0.5078899666003095,0.007889966600309495,1192496.1549479167,768
CPT,30m,0.4921612996757449,0.007838700324255099,54107.639322916664,768
DAL,30m,0.5077527563546516,0.007752756354651558,596048.98046875,768
CAT,30m,0.49364775744726336,0.006352242552736642,156168.68359375,768
VMC,30m,0.4945256196255993,0.005474380374400678,40564.638020833336,768
AVY,30m,0.4952521490196328,0.004747850980367174,22356.29296875,768
V,30m,0.50449261320971,0.00449261320970995,297347.0794270833,768
SCHW,30m,0.4957190181280061,0.004280981871993883,421848.2057291667,768
LLY,30m,0.49581780316746316,0.004182196832536844,161387.33984375,768
CFG,30m,0.4960501527856819,0.003949847214318125,270746.9908854167,768
FITB,30m,0.5039493693147845,0.003949369314784512,256649.83072916666,768
FDX,30m,0.5037343492688713,0.0037343492688712843,101065.02604166667,768
EG,30m,0.503472100313018,0.003472100313018034,16012.631510416666,768
EXC,30m,0.497019203837145,0.002980796162855015,371642.2877604167,768
GOOGL,30m,0.5016485112764938,0.0016485112764937915,1586053.5638020833,768
EW,30m,0.5015249596433594,0.0015249596433594137,159363.97265625,768
DOW,30m,0.5012623286371701,0.0012623286371701292,241198.41276041666,768
ATO,30m,0.5000246839182119,2.468391821186522e-05,49471.174479166664,768
VRSK,1wk,0.6538805668317147,0.1538805668317147,4211176.016949153,767
CBOE,30m,0.4080928715692093,0.09190712843079069,53969.18383311604,767
XOM,30m,0.49046584925043873,0.009534150749561265,1043805.7692307692,767
NVR,30m,0.422679421883347,0.077320578116653,1138.7911227154048,766
MTD,30m,0.5558494129696362,0.05584941296963619,8684.481045751634,765
BKNG,30m,0.46068960689011945,0.03931039310988055,13787.218300653594,765
FICO,30m,0.5879298507505196,0.08792985075051962,11557.263433813892,763
AZO,30m,0.6388314606444987,0.1388314606444987,9100.549868766404,762
DG,1wk,0.6350497257224307,0.13504972572243068,13065812.977690289,762
FTNT,1wk,0.5978437386644341,0.09784373866443408,42422215.220762156,761
CHTR,1wk,0.6458611005852446,0.1458611005852446,5643619.237400531,754
GNRC,1wk,0.6535144998612065,0.15351449986120647,3442665.0,749
MMM,1mo,0.6200402238088747,0.12004022380887469,50130578.663551405,749
GE,1mo,0.5654749688945128,0.06547496889451276,108477532.54873164,749
IP,1mo,0.4536877774458262,0.046312222554173776,40368730.48331108,749
IBM,1mo,0.5045715633438813,0.004571563343881313,106698985.47663552,749
AVGO,5d,0.671797955466942,0.171797955466942,2563136.529411765,748
VRSK,5d,0.6568720654442591,0.15687206544425913,947769.4959677419,744
CPAY,30m,0.602722291396489,0.10272229139648903,29066.685983827494,742
LYB,1wk,0.4883804840446385,0.011619515955361481,14740259.784552846,738
CHTR,5d,0.6535263963232566,0.1535263963232566,1157703.968579235,732
CBOE,1wk,0.5847509291525629,0.08475092915256288,3470640.2120383037,731
DG,5d,0.649514377575597,0.14951437757559705,2761774.196159122,729
TSLA,1wk,0.5814015385791378,0.08140153857913779,466704063.86145407,729
FTNT,5d,0.5704748219764765,0.07047482197647648,9269066.71978022,728
NXPI,1wk,0.5598096444095308,0.05980964440953085,14554776.943370165,724
GNRC,5d,0.6188208383304319,0.11882083833043189,746658.219273743,716
LYB,5d,0.4698661296991228,0.03013387030087722,3046989.621659634,711
GM,1wk,0.46304372022439666,0.03695627977560334,70552523.57545839,709
TSLA,5d,0.5961862290015615,0.09618622900156149,98938071.40028289,707
TRGP,1wk,0.5797662433277444,0.0797662433277444,7493408.698300283,706
CBOE,5d,0.5906027662408052,0.09060276624080521,769158.4326241135,705
CPAY,1wk,0.5474402924510869,0.04744029245108694,3156217.4382978724,705
NXPI,5d,0.5939347058275647,0.09393470582756469,3017244.055954089,697
KMI,1wk,0.5202496549685913,0.020249654968591324,61060975.11477762,697
MTD,1m,0.4483901775377928,0.05160982246220719,1147.5561959654178,694
HCA,1wk,0.6221455213470776,0.12214552134707757,12032439.548340548,693
HII,1wk,0.5617662235801315,0.06176622358013151,1679317.2214182345,691
CPAY,5d,0.5392371111461569,0.03923711114615691,647400.7211678833,685
TRGP,5d,0.582382962698693,0.08238296269869305,1588077.4464023495,681
MPC,1wk,0.5608794436612005,0.06087944366120046,28908449.682890855,678
GM,5d,0.4628835471902532,0.03711645280974679,15140285.398818316,677
HCA,5d,0.6290993662125004,0.1290993662125004,2544379.8023774144,673
HII,5d,0.5562869293743696,0.05628692937436963,358416.966966967,666
KMI,5d,0.521577785970103,0.02157778597010296,12603756.534534534,666
AZO,1m,0.4565753835158286,0.0434246164841714,1134.8812030075187,665
XYL,1wk,0.5916113218254514,0.0916113218254514,5525040.1827794565,662
MPC,5d,0.5812071184694588,0.08120711846945883,5996657.05479452,657
APTV,1wk,0.5545400977477644,0.05454009774776436,10745244.923896499,657
DAY,1h,0.488612184165208,0.011387815834791981,180293.49233128835,652
EPAM,1wk,0.5763260587897541,0.07632605878975407,1981449.4279069768,645
ENPH,1wk,0.5196865571370981,0.019686557137098104,10825404.302507836,638
XYL,5d,0.5947659279528127,0.09476592795281269,1171131.7127158556,637
PSX,1wk,0.5031889089228777,0.003188908922877709,15857439.322327044,636
APTV,5d,0.5457108448601365,0.045710844860136546,2346421.6424050634,632
META,1wk,0.624017798838723,0.12401779883872299,144795985.19017434,631
AMCR,1wk,0.4439682858698992,0.056031714130100774,15425070.364500793,631
NOW,1wk,0.6414971098665975,0.14149710986659747,7829891.0672,625
EPAM,5d,0.5926683255534935,0.09266832555349347,401797.7296,625
WMT,1mo,0.651969297450902,0.15196929745090204,472964181.83601284,622
PANW,1wk,0.590388295214829,0.09038829521482905,20795062.567524116,622
ENPH,5d,0.49515666180445744,0.004843338195542557,2159440.783521809,619
BDX,1mo,0.6564823661197731,0.15648236611977306,20505982.90422078,616
K,1mo,0.5983946042228765,0.09839460422287649,25814973.823051948,616
EXC,1mo,0.5706749241577774,0.07067492415777743,77874083.95758565,613
PSX,5d,0.513324467373413,0.013324467373412974,3337451.3218954247,612
META,5d,0.621785955025199,0.12178595502519896,30048911.530278232,611
FANG,1wk,0.5205435842245129,0.020543584224512856,8752691.919672132,610
WRB,1mo,0.6708262338024983,0.17082623380249828,26828638.768092107,608
AMCR,5d,0.4366736205072868,0.06332637949271319,3214640.9539473685,608
CEG,1d,0.6912064064306194,0.19120640643061937,2308653.3586776857,605
EG,1m,0.5409408141316376,0.04094081413163764,1047.019834710744,605
NOW,5d,0.6302951444704703,0.1302951444704703,1666701.5514950166,602
ABBV,1wk,0.5760675117976908,0.07606751179769078,36006234.991638795,598
NCLH,1wk,0.48154880511923775,0.018451194880762245,43882548.54194631,596
PANW,5d,0.6108553166244509,0.11085531662445092,4458751.625210084,595
ZTS,1wk,0.6441368450309028,0.14413684503090285,13669597.013468014,594
FANG,5d,0.5147561852398217,0.014756185239821695,1883591.787414966,588
FICO,1m,0.5293147303238684,0.029314730323868443,976.8096054888508,583
IQV,1wk,0.6063150829992007,0.10631508299920067,5188701.281034483,580
NCLH,5d,0.4614051347978252,0.03859486520217481,9215977.994809689,578
ABBV,5d,0.5820462456830383,0.08204624568303831,7506071.780869565,575
NWS,1wk,0.4837434344983945,0.01625656550160548,4049121.662020906,574
NWSA,1wk,0.4845031648398752,0.015496835160124789,14794388.491289198,574
CDW,1wk,0.6606709340287261,0.16067093402872612,4112061.7434554975,573
ZTS,5d,0.6615257889127045,0.16152578891270453,3049976.227670753,571
IQV,5d,0.6035532350758891,0.1035532350758891,1111763.8419182948,563
CDW,5d,0.6737547744057314,0.1737547744057314,876164.7104316547,556
ALLE,1wk,0.5701345814766821,0.07013458147668206,3537213.757246377,552
NWS,5d,0.46004865980784443,0.03995134019215557,857474.6992753623,552
NWSA,5d,0.46949969684043075,0.030500303159569253,3115917.9239130435,552
HLT,1wk,0.6183205920420587,0.11832059204205869,12817170.666666666,549
BKNG,1m,0.5088542153548599,0.008854215354859862,1625.016393442623,549
DHR,1mo,0.6698131467921147,0.16981314679211468,60385620.54578754,546
PCAR,1mo,0.6804497487806184,0.18044974878061837,55527307.222222224,531
PAYC,1wk,0.5955529066536559,0.0955529066536559,2898288.924670433,531
ALLE,5d,0.6064483326019561,0.10644833260195607,716149.8,530
HLT,5d,0.5714412596393268,0.07144125963932679,2622596.197718631,526
ANET,1wk,0.5890989005450512,0.08909890054505121,13988279.110687023,524
SYF,1wk,0.4389011102384877,0.06109888976151229,28228412.490310077,516
CTLT,1wk,0.5538069046818658,0.053806904681865775,6228431.761627907,516
PAYC,5d,0.5880545663486062,0.0880545663486062,594692.029296875,512
CZR,1wk,0.5404800735354884,0.04048007353548844,10042761.013779528,508
CFG,1wk,0.4934036363390294,0.0065963636609706056,24897956.33464567,508
KEYS,1wk,0.6225826890917575,0.12258268909175751,5697876.956349206,504
ANET,5d,0.6066218410978145,0.10662184109781447,2915465.912524851,503
COO,1mo,0.5224202367044912,0.022420236704491225,25795103.175050303,497
CTLT,5d,0.5871906652048486,0.08719066520484864,1285110.0787878789,495
SYF,5d,0.4479640864302628,0.05203591356973719,5972445.94949495,495
QRVO,1wk,0.5911281423070733,0.09112814230707333,7282094.123481781,494
RJF,1mo,0.5937724661650056,0.09377246616500556,16335029.382113822,492
CZR,5d,0.5607422073551014,0.060742207355101385,2241597.5408163266,490
KEYS,5d,0.6513061520302058,0.1513061520302058,1131075.6359918201,489
T,1mo,0.533213802200653,0.03321380220065295,428099936.5010267,487
CFG,5d,0.4747929593400087,0.025207040659991298,5151941.720739219,487
ETSY,1wk,0.6171433168508547,0.11714331685085466,13589286.459290188,479
CHD,1mo,0.6946903136039272,0.1946903136039272,22927709.438818567,474
ROL,1mo,0.6939464603648912,0.19394646036489116,19798145.282700423,474
GWW,1mo,0.6902231887996105,0.19022318879961053,8851726.06329114,474
AME,1mo,0.6868267206578301,0.18682672065783013,18116874.434599157,474
MCD,1mo,0.6864309056821631,0.18643090568216314,102008304.66666667,474
BRO,1mo,0.6766674160312057,0.17666741603120573,18473669.084388185,474
HSY,1mo,0.6716945462583377,0.1716945462583377,20264093.314345993,474
HRL,1mo,0.671357023138344,0.171357023138344,27915583.33544304,474
GIS,1mo,0.6613401716696291,0.1613401716696291,65981641.62236287,474
WEC,1mo,0.6592891954718234,0.1592891954718234,21386836.018987343,474
SO,1mo,0.6566684227096105,0.15666842270961046,67226312.15189873,474
PEP,1mo,0.6560982915113611,0.15609829151136112,99029065.83966245,474
PGR,1mo,0.6514337691202284,0.15143376912022843,65344432.43670886,474
JNJ,1mo,0.6482403003905378,0.14824030039053782,164979335.24261603,474
PH,1mo,0.6445098836018153,0.14450988360181527,19705564.38185654,474
MKC,1mo,0.6437955165173741,0.1437955165173741,26452302.257383965,474
AJG,1mo,0.6419737912398269,0.1419737912398269,10167689.751054853,474
PG,1mo,0.6405008579173818,0.14050085791738176,153897752.0379747,474
HST,1mo,0.36416320772584626,0.13583679227415374,86130507.80168776,474
CL,1mo,0.6357967683322944,0.13579676833229437,84983188.46413502,474
ECL,1mo,0.6354703218723295,0.13547032187232955,20102611.628691982,474
NDSN,1mo,0.6351310980786614,0.13513109807866142,4657332.8670886075,474
UNP,1mo,0.6344795358645767,0.13447953586457673,89397395.16455697,474
TT,1mo,0.6328368712780477,0.13283687127804766,58344064.33122363,474
LLY,1mo,0.6325284666055347,0.13252846660553474,82351371.33966245,474
ADP,1mo,0.6301673169036025,0.1301673169036025,44971978.17721519,474
ETN,1mo,0.6292689610163743,0.1292689610163743,41909421.51898734,474
SYK,1mo,0.6290494333655937,0.1290494333655937,31356204.29113924,474
NEE,1mo,0.6255852913405318,0.12558529134053176,133470030.96413502,474
MMC,1mo,0.6226709740948921,0.12267097409489214,39569802.83755274,474
JBHT,1mo,0.6221093396431443,0.1221093396431443,19953278.05907173,474
BALL,1mo,0.6208125521834239,0.1208125521834239,45421183.07805907,474
HUBB,1mo,0.6196205447198473,0.11962054471984729,3646135.6793248947,474
AAPL,1mo,0.6194032521259825,0.11940325212598246,7128362064.476793,474
UNH,1mo,0.6185825543509138,0.1185825543509138,135584543.03375527,474
SHW,1mo,0.6165802238112336,0.11658022381123356,42886911.59282701,474
GPC,1mo,0.614227693310203,0.114227693310203,11752325.829113925,474
ABT,1mo,0.614105527198736,0.11410552719873601,174774753.7763713,474
CVX,1mo,0.6124783532330276,0.11247835323302757,125304569.8206751,474
PSA,1mo,0.6117688175934624,0.11176881759346236,11323285.91772152,474
CLX,1mo,0.6117646188434205,0.11176461884342048,20010832.833333332,474
CAT,1mo,0.6106208854809477,0.11062088548094773,95717718.11181435,474
SPGI,1mo,0.6097508828666474,0.10975088286664736,31124884.39873418,474
NKE,1mo,0.6097439703776759,0.10974397037767591,254034110.80379745,474
PHM,1mo,0.608695469550386,0.108695469550386,71111305.75527427,474
VMC,1mo,0.6083075989960026,0.10830759899600262,12895545.20042194,474
GD,1mo,0.6070615741835277,0.10706157418352769,30616599.217299577,474
TYL,1mo,0.6053263121166986,0.10532631211669863,3125697.869198312,474
EXPD,1mo,0.605008570102925,0.10500857010292497,26985204.96835443,474
ITW,1mo,0.603805785303104,0.10380578530310403,32797619.297468353,474
APD,1mo,0.6030225463054827,0.10302254630548269,21994698.40506329,474
LOW,1mo,0.6028073698828511,0.10280736988285111,144402441.29535866,474
NEM,1mo,0.4000703984103128,0.09992960158968722,94184637.07383966,474
PEG,1mo,0.5997746626902963,0.09977466269029633,41898643.094936706,474
XOM,1mo,0.5995058670837032,0.09950586708370324,280055084.8628692,474
AFL,1mo,0.5978797680574157,0.09787976805741572,80658824.23417722,474
DOV,1mo,0.5977143766522627,0.09771437665226268,25577714.949367087,474
ATO,1mo,0.5961358976290143,0.09613589762901431,6770582.046413502,474
DE,1mo,0.5951735544489806,0.09517355444898057,58775274.116033755,474
AIG,1mo,0.594226555521867,0.09422655552186698,74060046.13502109,474
RTX,1mo,0.5918361139523017,0.09183611395230173,128092092.34177215,474
PPG,1mo,0.5904467842931291,0.09044678429312913,30169199.447257385,474
TMO,1mo,0.5892536929666555,0.08925369296665553,26281962.8628692,474
CSX,1mo,0.5886058916436042,0.08860589164360422,415424366.4050633,474
BIO,1mo,0.5875843786377468,0.08758437863774682,1813592.582278481,474
TRV,1mo,0.5871117637130642,0.08711176371306417,34778687.715189874,474
ETR,1mo,0.5855408769309528,0.0855408769309528,21700561.896624472,474
CTAS,1mo,0.5850035026993562,0.08500350269935619,13424321.877637131,474
LMT,1mo,0.584823947992615,0.08482394799261495,32764642.14135021,474
J,1mo,0.5840582826027337,0.08405828260273374,14750638.761603376,474
SYY,1mo,0.5840554662155425,0.0840554662155425,49876382.67510548,474
PAYX,1mo,0.5836732502535488,0.08367325025354877,45361519.07172996,474
D,1mo,0.5801144381632847,0.08011443816328467,45896240.73417722,474
HD,1mo,0.5795385837076218,0.07953858370762179,161666850.8628692,474
NOC,1mo,0.5792369655691704,0.07923696556917037,24599019.947257385,474
NSC,1mo,0.5789890344774576,0.07898903447745764,33641612.30379747,474
TGT,1mo,0.5789020323525064,0.07890203235250637,103755896.20253165,474
UHS,1mo,0.5787199264239631,0.07871992642396308,17341668.525316454,474
AXP,1mo,0.5779252469864687,0.07792524698646874,123978600.88396624,474
LHX,1mo,0.5762414114758886,0.07624141147588859,17714854.639240507,474
MDT,1mo,0.5758371954911667,0.07583719549116674,97470933.0,474
KLAC,1mo,0.5752352646624797,0.07523526466247965,62530914.35021097,474
BAX,1mo,0.573995832741178,0.07399583274117805,93971603.26371308,474
AMAT,1mo,0.5732116364520702,0.07321163645207018,410242948.9092827,474
ADM,1mo,0.5730702245994541,0.07307022459945411,64943936.116033755,474
EMR,1mo,0.5723187849211339,0.07231878492113386,58291477.06329114,474
NUE,1mo,0.5718942949871313,0.07189429498713129,52205061.41772152,474
TXN,1mo,0.5718543372324502,0.07185433723245016,208425971.97046414,474
COP,1mo,0.5711067406827737,0.07110674068277367,134010748.82911393,474
PPL,1mo,0.5707516543947571,0.07075165439475706,52704759.010548525,474
WST,1mo,0.5705505266983353,0.07055052669833528,4859285.88185654,474
CMI,1mo,0.5705072476464296,0.07050724764642957,32975668.202531647,474
AON,1mo,0.568555914458025,0.068555914458025,23259572.90084388,474
KMB,1mo,0.5673562155073676,0.06735621550736759,34756196.57594936,474
LEN,1mo,0.5665129193239508,0.06651291932395076,48939558.2721519,474
MO,1mo,0.4351130629392938,0.0648869370607062,189540927.907173,474
CMCSA,1mo,0.5640463314987493,0.06404633149874928,346905980.9050633,474
MSI,1mo,0.5639011860858729,0.06390118608587292,57693325.33966245,474
L,1mo,0.5634564077928391,0.06345640779283912,33715716.094936706,474
HAS,1mo,0.5621344860137439,0.06213448601374394,23222466.26371308,474
CI,1mo,0.5620605985813002,0.0620605985813002,49719736.405063294,474
VLO,1mo,0.560777030383086,0.06077703038308602,105728967.14556962,474
WY,1mo,0.43981767909127323,0.06018232090872677,46417361.74472574,474
PNR,1mo,0.5588491556654821,0.0588491556654821,19571499.09493671,474
